Time (s),USB Avg Power (mW)
495.8684,1840.8
495.8704,1838.4
495.8724,1838.4
495.8744,1838.4
495.8764,1840.8
495.8784,1838.4
495.8804,1838.4
495.8824,1838.4
495.8844,1838.4
495.8864,1838.4
495.8884,1838.4
495.8904,1838.4
495.8924,1838.4
495.8944,1874.4
495.8964,1840.8
495.8984,1838.4
495.9004,1836.0001
495.9024,1838.4
495.9044,1838.4
495.9064,1840.8
495.9084,1840.8
495.9104,1838.4
495.9124,1838.4
495.9144,1838.4
495.9164,1838.4
495.9184,1840.8
495.9204,1840.8
495.9224,1838.4
495.9244,1838.4
495.9264,1838.4
495.9284,1838.4
495.9304,1836.0001
495.9324,1838.4
495.9344,1838.4
495.9364,1838.4
495.9384,1838.4
495.9404,1838.4
495.9424,1836.0001
495.9444,1838.4
495.9464,1838.4
495.9484,1838.4
495.9504,1838.4
495.9524,1836.0001
495.9544,1838.4
495.9564,1838.4
495.9584,1838.4
495.9604,1836.0001
495.9624,1838.4
495.9644,1838.4
495.9664,1840.8
495.9684,1838.4
495.9704,1838.4
495.9724,1838.4
495.9744,1838.4
495.9764,1838.4
495.9784,1838.4
495.9804,1836.0001
495.9824,1836.0001
495.9844,1836.0001
495.9864,1838.4
495.9884,1838.4
495.9904,1836.0001
495.9924,1836.0001
495.9944,1840.8
495.9964,1838.4
495.9984,1838.4
496.0004,1836.0001
496.0024,1836.0001
496.0044,1838.4
496.0064,1838.4
496.0084,1836.0001
496.0104,1836.0001
496.0124,1838.4
496.0144,1840.8
496.0164,1838.4
496.0184,1836.0001
496.0204,1836.0001
496.0224,1836.0001
496.0244,1838.4
496.0264,1836.0001
496.0284,1838.4
496.0304,1838.4
496.0324,1838.4
496.0344,1836.0001
496.0364,1838.4
496.0384,1836.0001
496.0404,1836.0001
496.0424,1836.0001
496.0444,1840.8
496.0464,1838.4
496.0484,1836.0001
496.0504,1836.0001
496.0524,1836.0001
496.0544,1838.4
496.0564,1838.4
496.0584,1838.4
496.0604,1836.0001
496.0624,1838.4
496.0644,1840.8
496.0664,1838.4
496.0684,1838.4
496.0704,1836.0001
496.0724,1836.0001
496.0744,1840.8
496.0764,1838.4
496.0784,1836.0001
496.0804,1838.4
496.0824,1836.0001
496.0844,1838.4
496.0864,1836.0001
496.0884,1838.4
496.0904,1836.0001
496.0924,1836.0001
496.0944,1836.0001
496.0964,1838.4
496.0984,1836.0001
496.1004,1836.0001
496.1024,1836.0001
496.1044,1838.4
496.1064,1838.4
496.1084,1838.4
496.1104,1836.0001
496.1124,1836.0001
496.1144,1838.4
496.1164,1838.4
496.1184,1838.4
496.1204,1836.0001
496.1224,1836.0001
496.1244,1838.4
496.1264,1838.4
496.1284,1838.4
496.1304,1838.4
496.1324,1836.0001
496.1344,1838.4
496.1364,1836.0001
496.1384,1838.4
496.1404,1836.0001
496.1424,1838.4
496.1444,1836.0001
496.1464,1838.4
496.1484,1836.0001
496.1504,1836.0001
496.1524,1838.4
496.1544,1838.4
496.1564,1838.4
496.1584,1836.0001
496.1604,1836.0001
496.1624,1836.0001
496.1644,1840.8
496.1664,1838.4
496.1684,1836.0001
496.1704,1838.4
496.1724,1836.0001
496.1744,1838.4
496.1764,1838.4
496.1784,1838.4
496.1804,1836.0001
496.1824,1838.4
496.1844,1838.4
496.1864,1836.0001
496.1884,1838.4
496.1904,1838.4
496.1924,1836.0001
496.1944,1838.4
496.1964,1879.2001
496.1984,1838.4
496.2004,1836.0001
496.2024,1838.4
496.2044,1840.8
496.2064,1838.4
496.2084,1838.4
496.2104,1838.4
496.2124,1836.0001
496.2144,1838.4
496.2164,1840.8
496.2184,1838.4
496.2204,1838.4
496.2224,1840.8
496.2244,1838.4
496.2264,1836.0001
496.2284,1836.0001
496.2304,1838.4
496.2324,1838.4
496.2344,1838.4
496.2364,1836.0001
496.2384,1836.0001
496.2404,1838.4
496.2424,1840.8
496.2444,1836.0001
496.2464,1855.2001
496.2484,1836.0001
496.2504,1836.0001
496.2524,1840.8
496.2544,1838.4
496.2564,1838.4
496.2584,1836.0001
496.2604,1838.4
496.2624,1838.4
496.2644,1838.4
496.2664,1838.4
496.2684,1838.4
496.2704,1838.4
496.2724,1838.4
496.2744,1838.4
496.2764,1838.4
496.2784,1838.4
496.2804,1838.4
496.2824,1838.4
496.2844,1836.0001
496.2864,2011.2001
496.2884,2080.8
496.2904,1872.0001
496.2924,1872.0001
496.2944,1869.6001
496.2964,1888.8
496.2984,1848.0001
496.3004,1848.0001
496.3024,1850.4
496.3044,1850.4
496.3064,1848.0001
496.3084,1850.4
496.3104,1848.0001
496.3124,1850.4
496.3144,1850.4
496.3164,1848.0001
496.3184,1850.4
496.3204,1848.0001
496.3224,1850.4
496.3244,1850.4
496.3264,1848.0001
496.3284,1848.0001
496.3304,1848.0001
496.3324,1850.4
496.3344,1848.0001
496.3364,1850.4
496.3384,1848.0001
496.3404,1850.4
496.3424,1848.0001
496.3444,1850.4
496.3464,1848.0001
496.3484,1850.4
496.3504,1850.4
496.3524,1852.8
496.3544,1850.4
496.3564,1848.0001
496.3584,1848.0001
496.3604,1848.0001
496.3624,1848.0001
496.3644,1850.4
496.3664,1850.4
496.3684,1836.0001
496.3704,1838.4
496.3724,1838.4
496.3744,1838.4
496.3764,1836.0001
496.3784,1838.4
496.3804,1838.4
496.3824,1838.4
496.3844,1836.0001
496.3864,1838.4
496.3884,1838.4
496.3904,1838.4
496.3924,1838.4
496.3944,1840.8
496.3964,1836.0001
496.3984,1826.4
496.4004,1826.4
496.4024,1828.8
496.4044,1826.4
496.4064,1826.4
496.4084,1826.4
496.4104,1826.4
496.4124,1826.4
496.4144,1826.4
496.4164,1826.4
496.4184,1826.4
496.4204,1828.8
496.4224,1828.8
496.4244,1826.4
496.4264,1828.8
496.4284,1826.4
496.4304,1828.8
496.4324,1828.8
496.4344,1826.4
496.4364,1828.8
496.4384,1826.4
496.4404,1828.8
496.4424,1826.4
496.4444,1828.8
496.4464,1826.4
496.4484,1838.4
496.4504,1836.0001
496.4524,1838.4
496.4544,1838.4
496.4564,1836.0001
496.4584,1838.4
496.4604,1838.4
496.4624,1840.8
496.4644,1838.4
496.4664,1836.0001
496.4684,1838.4
496.4704,1838.4
496.4724,1840.8
496.4744,1838.4
496.4764,1838.4
496.4784,1838.4
496.4804,1838.4
496.4824,1840.8
496.4844,1838.4
496.4864,1838.4
496.4884,1838.4
496.4904,1838.4
496.4924,1840.8
496.4944,1838.4
496.4964,1838.4
496.4984,1881.6001
496.5004,1838.4
496.5024,1840.8
496.5044,1838.4
496.5064,1838.4
496.5084,1840.8
496.5104,1838.4
496.5124,1838.4
496.5144,1836.0001
496.5164,1838.4
496.5184,1838.4
496.5204,1838.4
496.5224,1838.4
496.5244,1836.0001
496.5264,1838.4
496.5284,1838.4
496.5304,1840.8
496.5324,1836.0001
496.5344,1838.4
496.5364,1838.4
496.5384,1838.4
496.5404,1843.2001
496.5424,1840.8
496.5444,1836.0001
496.5464,1836.0001
496.5484,1862.4
496.5504,1840.8
496.5524,1838.4
496.5544,1838.4
496.5564,1838.4
496.5584,1838.4
496.5604,1843.2001
496.5624,1836.0001
496.5644,1836.0001
496.5664,1838.4
496.5684,1836.0001
496.5704,1840.8
496.5724,1838.4
496.5744,1836.0001
496.5764,1836.0001
496.5784,1838.4
496.5804,1843.2001
496.5824,1838.4
496.5844,1891.2001
496.5864,1838.4
496.5884,1838.4
496.5904,1840.8
496.5924,1836.0001
496.5944,1838.4
496.5964,1838.4
496.5984,1888.8
496.6004,1840.8
496.6024,1838.4
496.6044,1838.4
496.6064,1838.4
496.6084,1838.4
496.6104,1840.8
496.6124,1838.4
496.6144,1838.4
496.6164,1836.0001
496.6184,1840.8
496.6204,1843.2001
496.6224,1838.4
496.6244,1838.4
496.6264,1838.4
496.6284,1836.0001
496.6304,1840.8
496.6324,1838.4
496.6344,1838.4
496.6364,1836.0001
496.6384,1836.0001
496.6404,1840.8
496.6424,1838.4
496.6444,1836.0001
496.6464,1836.0001
496.6484,1843.2001
496.6504,1838.4
496.6524,1840.8
496.6544,1838.4
496.6564,1836.0001
496.6584,1838.4
496.6604,1843.2001
496.6624,1836.0001
496.6644,1836.0001
496.6664,1836.0001
496.6684,1836.0001
496.6704,1840.8
496.6724,1838.4
496.6744,1836.0001
496.6764,1836.0001
496.6784,1838.4
496.6804,1840.8
496.6824,1838.4
496.6844,1836.0001
496.6864,1836.0001
496.6884,1838.4
496.6904,1840.8
496.6924,1838.4
496.6944,1838.4
496.6964,1838.4
496.6984,1843.2001
496.7004,1840.8
496.7024,1838.4
496.7044,1838.4
496.7064,1836.0001
496.7084,1838.4
496.7104,1840.8
496.7124,1836.0001
496.7144,1836.0001
496.7164,1836.0001
496.7184,1836.0001
496.7204,1840.8
496.7224,1836.0001
496.7244,1838.4
496.7264,1836.0001
496.7284,1838.4
496.7304,1840.8
496.7324,1838.4
496.7344,1836.0001
496.7364,1836.0001
496.7384,1838.4
496.7404,1840.8
496.7424,1836.0001
496.7444,1838.4
496.7464,1838.4
496.7484,1838.4
496.7504,1840.8
496.7524,1838.4
496.7544,1836.0001
496.7564,1836.0001
496.7584,1838.4
496.7604,1843.2001
496.7624,1836.0001
496.7644,1896.0001
496.7664,1838.4
496.7684,1838.4
496.7704,1840.8
496.7724,1838.4
496.7744,1838.4
496.7764,1836.0001
496.7784,1838.4
496.7804,1840.8
496.7824,1840.8
496.7844,1836.0001
496.7864,1836.0001
496.7884,1838.4
496.7904,1840.8
496.7924,1838.4
496.7944,1838.4
496.7964,1838.4
496.7984,1838.4
496.8004,1843.2001
496.8024,1838.4
496.8044,1838.4
496.8064,1838.4
496.8084,1838.4
496.8104,1840.8
496.8124,1838.4
496.8144,1836.0001
496.8164,1838.4
496.8184,1836.0001
496.8204,1840.8
496.8224,1838.4
496.8244,1836.0001
496.8264,1838.4
496.8284,1807.2001
496.8304,1838.4
496.8324,1838.4
496.8344,1876.8
496.8364,1838.4
496.8384,1836.0001
496.8404,1838.4
496.8424,1836.0001
496.8444,1838.4
496.8464,1807.2001
496.8484,1838.4
496.8504,1836.0001
496.8524,1838.4
496.8544,1838.4
496.8564,1838.4
496.8584,1838.4
496.8604,1838.4
496.8624,1838.4
496.8644,1807.2001
496.8664,1838.4
496.8684,1836.0001
496.8704,1838.4
496.8724,1836.0001
496.8744,1838.4
496.8764,1838.4
496.8784,1836.0001
496.8804,1838.4
496.8824,1807.2001
496.8844,1836.0001
496.8864,1838.4
496.8884,1838.4
496.8904,2078.4001
496.8924,2080.8
496.8944,1900.8
496.8964,1838.4
496.8984,1836.0001
496.9004,1816.8
496.9024,1838.4
496.9044,1838.4
496.9064,1838.4
496.9084,1836.0001
496.9104,1838.4
496.9124,1836.0001
496.9144,1838.4
496.9164,1838.4
496.9184,1807.2001
496.9204,1838.4
496.9224,1838.4
496.9244,1838.4
496.9264,1840.8
496.9284,1838.4
496.9304,1836.0001
496.9324,1840.8
496.9344,1836.0001
496.9364,1804.8
496.9384,1838.4
496.9404,1838.4
496.9424,1836.0001
496.9444,1838.4
496.9464,1838.4
496.9484,1838.4
496.9504,1850.4
496.9524,1838.4
496.9544,1804.8
496.9564,1838.4
496.9584,1836.0001
496.9604,1838.4
496.9624,1836.0001
496.9644,1838.4
496.9664,1838.4
496.9684,1838.4
496.9704,1838.4
496.9724,1807.2001
496.9744,1838.4
496.9764,1838.4
496.9784,1838.4
496.9804,1838.4
496.9824,1840.8
496.9844,1836.0001
496.9864,1838.4
496.9884,1838.4
496.9904,1807.2001
496.9924,1838.4
496.9944,1838.4
496.9964,1838.4
496.9984,1838.4
497.0004,1891.2001
497.0024,1838.4
497.0044,1838.4
497.0064,1838.4
497.0084,1807.2001
497.0104,1840.8
497.0124,1838.4
497.0144,1838.4
497.0164,1838.4
497.0184,1838.4
497.0204,1840.8
497.0224,1838.4
497.0244,1838.4
497.0264,1807.2001
497.0284,1838.4
497.0304,1838.4
497.0324,1838.4
497.0344,1836.0001
497.0364,1840.8
497.0384,1838.4
497.0404,1838.4
497.0424,1836.0001
497.0444,1807.2001
497.0464,1838.4
497.0484,1838.4
497.0504,1852.8
497.0524,1836.0001
497.0544,1838.4
497.0564,1838.4
497.0584,1838.4
497.0604,1840.8
497.0624,1804.8
497.0644,1836.0001
497.0664,1838.4
497.0684,1838.4
497.0704,1838.4
497.0724,1838.4
497.0744,1838.4
497.0764,1840.8
497.0784,1838.4
497.0804,1807.2001
497.0824,1838.4
497.0844,1888.8
497.0864,1838.4
497.0884,1836.0001
497.0904,1838.4
497.0924,1838.4
497.0944,1838.4
497.0964,1838.4
497.0984,1807.2001
497.1004,1852.8
497.1024,1836.0001
497.1044,1838.4
497.1064,1840.8
497.1084,1838.4
497.1104,1838.4
497.1124,1838.4
497.1144,1838.4
497.1164,1807.2001
497.1184,1838.4
497.1204,1838.4
497.1224,1838.4
497.1244,1838.4
497.1264,1840.8
497.1284,1838.4
497.1304,1838.4
497.1324,1840.8
497.1344,1838.4
497.1364,1838.4
497.1384,1838.4
497.1404,1838.4
497.1424,1840.8
497.1444,1838.4
497.1464,1838.4
497.1484,1840.8
497.1504,1838.4
497.1524,1840.8
497.1544,1838.4
497.1564,1838.4
497.1584,1838.4
497.1604,1838.4
497.1624,1838.4
497.1644,1838.4
497.1664,1838.4
497.1684,1838.4
497.1704,1838.4
497.1724,1838.4
497.1744,1838.4
497.1764,1838.4
497.1784,1838.4
497.1804,1852.8
497.1824,1840.8
497.1844,1838.4
497.1864,1838.4
497.1884,1838.4
497.1904,1838.4
497.1924,1838.4
497.1944,1838.4
497.1964,1838.4
497.1984,1838.4
497.2004,1838.4
497.2024,1838.4
497.2044,1838.4
497.2064,1838.4
497.2084,1836.0001
497.2104,1840.8
497.2124,1838.4
497.2144,1838.4
497.2164,1838.4
497.2184,1838.4
497.2204,1836.0001
497.2224,1838.4
497.2244,1838.4
497.2264,1840.8
497.2284,1838.4
497.2304,1838.4
497.2324,1838.4
497.2344,1838.4
497.2364,1838.4
497.2384,1838.4
497.2404,1838.4
497.2424,1836.0001
497.2444,1838.4
497.2464,1838.4
497.2484,1838.4
497.2504,1838.4
497.2524,1838.4
497.2544,1838.4
497.2564,1838.4
497.2584,1838.4
497.2604,1836.0001
497.2624,1838.4
497.2644,1838.4
497.2664,1838.4
497.2684,1836.0001
497.2704,1838.4
497.2724,1838.4
497.2744,1850.4
497.2764,1838.4
497.2784,1836.0001
497.2804,1838.4
497.2824,1838.4
497.2844,1838.4
497.2864,1838.4
497.2884,1838.4
497.2904,1838.4
497.2924,1836.0001
497.2944,1838.4
497.2964,1838.4
497.2984,1838.4
497.3004,1838.4
497.3024,1845.6001
497.3044,1840.8
497.3064,1838.4
497.3084,1838.4
497.3104,1838.4
497.3124,1838.4
497.3144,1845.6001
497.3164,1838.4
497.3184,1836.0001
497.3204,1838.4
497.3224,1838.4
497.3244,1838.4
497.3264,1836.0001
497.3284,1836.0001
497.3304,1836.0001
497.3324,1838.4
497.3344,1848.0001
497.3364,1838.4
497.3384,1836.0001
497.3404,1838.4
497.3424,1838.4
497.3444,1845.6001
497.3464,1838.4
497.3484,1838.4
497.3504,1838.4
497.3524,1848.0001
497.3544,1838.4
497.3564,1838.4
497.3584,1836.0001
497.3604,1838.4
497.3624,1838.4
497.3644,1838.4
497.3664,1838.4
497.3684,1836.0001
497.3704,1836.0001
497.3724,1838.4
497.3744,1838.4
497.3764,1836.0001
497.3784,1836.0001
497.3804,1836.0001
497.3824,1838.4
497.3844,1838.4
497.3864,1838.4
497.3884,1838.4
497.3904,1836.0001
497.3924,1838.4
497.3944,1838.4
497.3964,1838.4
497.3984,1838.4
497.4004,1838.4
497.4024,1886.4
497.4044,1838.4
497.4064,1838.4
497.4084,1836.0001
497.4104,1836.0001
497.4124,1838.4
497.4144,1836.0001
497.4164,1836.0001
497.4184,1836.0001
497.4204,1836.0001
497.4224,1838.4
497.4244,1836.0001
497.4264,1836.0001
497.4284,1836.0001
497.4304,1838.4
497.4324,1838.4
497.4344,1836.0001
497.4364,1836.0001
497.4384,1838.4
497.4404,1838.4
497.4424,1836.0001
497.4444,1838.4
497.4464,1838.4
497.4484,1838.4
497.4504,1838.4
497.4524,1876.8
497.4544,1838.4
497.4564,1838.4
497.4584,1838.4
497.4604,1840.8
497.4624,1838.4
497.4644,1836.0001
497.4664,1838.4
497.4684,1838.4
497.4704,1838.4
497.4724,1838.4
497.4744,1838.4
497.4764,1838.4
497.4784,1838.4
497.4804,1838.4
497.4824,1838.4
497.4844,1836.0001
497.4864,1836.0001
497.4884,1838.4
497.4904,1838.4
497.4924,1836.0001
497.4944,1838.4
497.4964,1838.4
497.4984,1836.0001
497.5004,1838.4
497.5024,1876.8
497.5044,1838.4
497.5064,1838.4
497.5084,1838.4
497.5104,1840.8
497.5124,1838.4
497.5144,1838.4
497.5164,1838.4
497.5184,1836.0001
497.5204,1838.4
497.5224,1838.4
497.5244,1838.4
497.5264,1836.0001
497.5284,1836.0001
497.5304,1836.0001
497.5324,1838.4
497.5344,1836.0001
497.5364,1836.0001
497.5384,1836.0001
497.5404,1838.4
497.5424,1838.4
497.5444,1836.0001
497.5464,1836.0001
497.5484,1836.0001
497.5504,1840.8
497.5524,1838.4
497.5544,1836.0001
497.5564,1838.4
497.5584,1838.4
497.5604,1836.0001
497.5624,1838.4
497.5644,1838.4
497.5664,1838.4
497.5684,1836.0001
497.5704,1838.4
497.5724,1838.4
497.5744,1838.4
497.5764,1836.0001
497.5784,1838.4
497.5804,1838.4
497.5824,1838.4
497.5844,1838.4
497.5864,1838.4
497.5884,1838.4
497.5904,1838.4
497.5924,1838.4
497.5944,1838.4
497.5964,1836.0001
497.5984,1838.4
497.6004,1838.4
497.6024,1838.4
497.6044,1838.4
497.6064,1836.0001
497.6084,1838.4
497.6104,1838.4
497.6124,1838.4
497.6144,1838.4
497.6164,1836.0001
497.6184,1836.0001
497.6204,1838.4
497.6224,1840.8
497.6244,1838.4
497.6264,1836.0001
497.6284,1838.4
497.6304,1838.4
497.6324,1840.8
497.6344,1838.4
497.6364,1838.4
497.6384,1838.4
497.6404,1840.8
497.6424,1840.8
497.6444,1838.4
497.6464,1838.4
497.6484,1840.8
497.6504,1838.4
497.6524,1838.4
497.6544,1838.4
497.6564,1836.0001
497.6584,1838.4
497.6604,1840.8
497.6624,1838.4
497.6644,1838.4
497.6664,1838.4
497.6684,1838.4
497.6704,1838.4
497.6724,1838.4
497.6744,1838.4
497.6764,1840.8
497.6784,1838.4
497.6804,1838.4
497.6824,1838.4
497.6844,1838.4
497.6864,1838.4
497.6884,1838.4
497.6904,1838.4
497.6924,1838.4
497.6944,1838.4
497.6964,1838.4
497.6984,1838.4
497.7004,1836.0001
497.7024,1838.4
497.7044,1843.2001
497.7064,1838.4
497.7084,1838.4
497.7104,1838.4
497.7124,1838.4
497.7144,1838.4
497.7164,1838.4
497.7184,1838.4
497.7204,1838.4
497.7244,1836.0001
497.7264,1838.4
497.7284,1838.4
497.7304,1838.4
497.7324,1836.0001
497.7344,1838.4
497.7364,1838.4
497.7384,1840.8
497.7404,1838.4
497.7424,1840.8
497.7444,1838.4
497.7464,1838.4
497.7484,1840.8
497.7504,1838.4
497.7524,1838.4
497.7544,1838.4
497.7564,1838.4
497.7584,1840.8
497.7604,1838.4
497.7624,1838.4
497.7644,1836.0001
497.7664,1838.4
497.7684,1840.8
497.7704,1838.4
497.7724,1838.4
497.7744,1838.4
497.7764,1838.4
497.7784,1838.4
497.7804,1838.4
497.7824,1840.8
497.7844,1836.0001
497.7864,1838.4
497.7884,1840.8
497.7904,1840.8
497.7924,1836.0001
497.7944,1836.0001
497.7964,1838.4
497.7984,1840.8
497.8004,1838.4
497.8024,1838.4
497.8044,1879.2001
497.8064,1838.4
497.8084,1840.8
497.8104,1838.4
497.8124,1838.4
497.8144,1838.4
497.8164,1838.4
497.8184,1838.4
497.8204,1838.4
497.8224,1838.4
497.8244,1838.4
497.8264,1836.0001
497.8284,1838.4
497.8304,1838.4
497.8324,1838.4
497.8344,1836.0001
497.8364,1838.4
497.8384,1838.4
497.8404,1838.4
497.8424,1838.4
497.8444,1838.4
497.8464,1838.4
497.8484,1838.4
497.8504,1840.8
497.8524,1838.4
497.8544,1876.8
497.8564,1838.4
497.8584,1838.4
497.8604,1838.4
497.8624,1838.4
497.8644,1838.4
497.8664,1838.4
497.8684,1840.8
497.8704,1838.4
497.8724,1836.0001
497.8744,1838.4
497.8764,1838.4
497.8784,1838.4
497.8804,1838.4
497.8824,1838.4
497.8844,1838.4
497.8864,1838.4
497.8884,1838.4
497.8904,1836.0001
497.8924,1838.4
497.8944,1838.4
497.8964,1838.4
497.8984,1838.4
497.9004,1840.8
497.9024,1838.4
497.9044,1879.2001
497.9064,1838.4
497.9084,1838.4
497.9104,1838.4
497.9124,1838.4
497.9144,1838.4
497.9164,1838.4
497.9184,1838.4
497.9204,1838.4
497.9224,1836.0001
497.9244,1836.0001
497.9264,1836.0001
497.9284,1838.4
497.9304,1838.4
497.9324,1838.4
497.9344,1836.0001
497.9364,1838.4
497.9384,1840.8
497.9404,1838.4
497.9424,1838.4
497.9444,1838.4
497.9464,1838.4
497.9484,1838.4
497.9504,1838.4
497.9524,1838.4
497.9544,1836.0001
497.9564,1840.8
497.9584,1840.8
497.9604,1838.4
497.9624,1838.4
497.9644,1838.4
497.9664,1838.4
497.9684,1838.4
497.9704,1838.4
497.9724,1838.4
497.9744,1838.4
497.9764,1836.0001
497.9784,1838.4
497.9804,1838.4
497.9824,1838.4
497.9844,1836.0001
497.9864,1836.0001
497.9884,1838.4
497.9904,1838.4
497.9924,1836.0001
497.9944,1836.0001
497.9964,1836.0001
497.9984,1838.4
498.0004,1838.4
498.0024,1838.4
498.0044,1838.4
498.0064,1838.4
498.0084,1838.4
498.0104,1838.4
498.0124,1881.6001
498.0144,1838.4
498.0164,1840.8
498.0184,1838.4
498.0204,1838.4
498.0224,1836.0001
498.0244,1838.4
498.0264,1838.4
498.0284,1838.4
498.0304,1850.4
498.0324,1836.0001
498.0344,1838.4
498.0364,1838.4
498.0384,1848.0001
498.0404,1836.0001
498.0424,1848.0001
498.0444,1838.4
498.0464,1850.4
498.0484,1838.4
498.0504,1838.4
498.0524,1838.4
498.0544,1850.4
498.0564,1840.8
498.0584,1838.4
498.0604,1836.0001
498.0624,1845.6001
498.0644,1838.4
498.0664,1840.8
498.0684,1836.0001
498.0704,1848.0001
498.0724,1838.4
498.0744,1838.4
498.0764,1838.4
498.0784,1848.0001
498.0804,1838.4
498.0824,1836.0001
498.0844,1838.4
498.0864,1850.4
498.0884,1838.4
498.0904,1836.0001
498.0924,1836.0001
498.0944,1850.4
498.0964,1838.4
498.0984,1838.4
498.1004,1838.4
498.1024,1845.6001
498.1044,1838.4
498.1064,1838.4
498.1084,1838.4
498.1104,1850.4
498.1124,1838.4
498.1144,1838.4
498.1164,1838.4
498.1184,1848.0001
498.1204,1838.4
498.1224,1838.4
498.1244,1838.4
498.1264,1850.4
498.1284,1836.0001
498.1304,1838.4
498.1324,1838.4
498.1344,1845.6001
498.1364,1838.4
498.1384,1838.4
498.1404,1838.4
498.1424,1845.6001
498.1444,1836.0001
498.1464,1838.4
498.1484,1838.4
498.1504,1848.0001
498.1524,1836.0001
498.1544,1838.4
498.1564,1840.8
498.1584,1848.0001
498.1604,1836.0001
498.1624,1836.0001
498.1644,1838.4
498.1664,1850.4
498.1684,1838.4
498.1704,1836.0001
498.1724,1838.4
498.1744,1850.4
498.1764,1836.0001
498.1784,1838.4
498.1804,1843.2001
498.1824,1845.6001
498.1844,1836.0001
498.1864,1838.4
498.1884,1838.4
498.1904,1848.0001
498.1924,1836.0001
498.1944,1838.4
498.1964,1838.4
498.1984,1848.0001
498.2004,1838.4
498.2024,1836.0001
498.2044,1838.4
498.2064,1879.2001
498.2084,1838.4
498.2104,1836.0001
498.2124,1838.4
498.2144,1845.6001
498.2164,1840.8
498.2184,1838.4
498.2204,1838.4
498.2224,1843.2001
498.2244,1836.0001
